,Unnamed: 0,FI,FI_EJ,AN,CLIN_STAFF,ADMIN,NURSES,NONCLI,OTHERCLI,INPATIENT
43,2280,60789195,60785011,2015,310.38,216.99,508.19,409.34,739.7199999999999,328821.0
44,2281,60791811,60010808,2015,28.95,42.12,79.87,46.11,140.97,6057.0
45,2282,60794013,60790797,2015,57.38,37.55,76.69,8.02,51.83,15707.0
46,2283,60800166,60780608,2015,87.38,34.34,84.07999999999998,18.08,66.26,15659.0
47,2284,70000013,70002878,2015,47.67,68.37,108.83,74.62,112.96,77652.0
48,2285,70000179,70780358,2015,106.29,106.6,253.82,139.26,280.58,221693.0
49,2286,70000195,70780374,2015,6.44,12.15,24.56,20.6,45.3,1517.0
50,2287,70000609,70005566,2015,85.82000000000001,95.06,197.13,190.75,206.84,41666.0
51,2288,70780168,70000088,2015,17.38,15.05,27.4,2.55,18.56,5627.0
52,2289,70780424,70000245,2015,82.65,48.37,123.42,21.68,165.98,30201.0
53,2290,80000110,80000037,2015,54.8,70.46,177.17,89.83,206.31,106719.0
54,2291,80000219,80001969,2015,27.26,39.07,70.57000000000001,40.68,71.86,45415.0
55,2292,80000425,80000615,2015,183.32,211.78,474.21,376.21,510.05,375176.0
57,2294,90000175,90781774,2015,140.07,146.53,310.33,182.12,350.37,242260.0
58,2295,90000183,90781816,2015,58.66,83.04,268.85,153.94,261.32,52646.0
59,2296,100000082,100001148,2015,16.18,8.63,15.46,1.73,19.46,4251.0
60,2297,100000090,100000017,2015,260.79,246.1,549.64,364.79,596.49,455543.0
61,2298,100000124,100009075,2015,32.879999999999995,15.07,49.24,3.2,59.650000000000006,9223.0
62,2300,100000199,100006279,2015,31.05,43.6,61.96,57.48,82.56,36341.0
63,2302,110000023,110780061,2015,199.68,230.03,466.73,368.32,499.81,283302.0
64,2303,110000056,110780137,2015,123.55,130.48,291.68,165.85,285.81,147532.0
65,2304,110000189,110780707,2015,21.84,19.9,22.5,34.35,49.75,644.0
66,2306,110780228,110000114,2015,73.15,55.31,158.92,27.82,167.88,53102.0
67,2307,110780483,110000155,2015,60.74999999999999,27.64,76.62,9.49,83.19,31945.0
68,2308,120000039,120780044,2015,167.02999999999997,179.11,447.39,273.22,418.06,257797.0
69,2309,120000054,120780069,2015,51.690000000000005,71.7,102.95,128.0,124.59,58458.0
70,2310,120000070,120780085,2015,30.47,30.9,73.6,68.72,110.1,11154.0
71,2311,120004569,120004528,2015,62.54,87.35,174.94,137.98000000000002,175.39999999999998,50632.0
72,2312,120004668,120004619,2015,29.06,32.8,75.58999999999999,48.61,131.17000000000002,104929.0
73,2313,130000409,130041916,2015,277.11,258.73,583.77,375.41,738.96,499177.0
74,2314,130000565,130781446,2015,110.72,108.32,206.22,122.21,275.79,162836.0
75,2315,130001225,130782634,2015,118.84,134.07,273.78,122.88,327.79999999999995,63470.0
76,2316,130001647,130784127,2015,214.97000000000003,233.25,356.64,320.79,192.47,213347.0
77,2317,130002215,130785512,2015,46.71,52.07,91.8,86.53,107.61,287156.0
78,2318,130002827,130789274,2015,109.85,136.42,295.71000000000004,246.95,344.81,228999.0
79,2319,130002835,130789316,2015,150.12,173.63,286.84000000000003,222.88,340.53,177928.0
81,2321,130037922,130037823,2015,69.56,32.19,118.14,6.42,62.580000000000005,11317.0
82,2323,130042096,130042062,2015,14.5,2.5,24.0,3.97,11.0,3158.0
83,2324,130043664,130002157,2015,200.48,165.8,369.56,43.89,353.62,66479.0
84,2325,130780521,130786049,2015,486.37,363.06,1143.74,685.71,1119.69,646845.0
85,2327,130781370,130000532,2015,24.75,21.92,38.03,7.14,46.31,8766.0
86,2328,130781479,130000599,2015,241.38,84.18,233.36,45.33,114.61,27997.0
88,2330,130782071,130002454,2015,44.57,34.93,60.7,19.65,62.91,21042.0
89,2331,130782147,130000979,2015,103.89,37.78,92.98,14.78,37.25,77395.0
90,2332,130782162,130000987,2015,44.53,23.1,40.41,10.67,17.56,8569.0
91,2333,130783236,130786049,2015,347.08000000000004,250.69,1008.67,545.23,712.3,491823.0
92,2334,130783293,130786049,2015,760.55,526.81,1457.2600000000002,1187.38,1275.43,777470.0
93,2335,130783327,130001415,2015,102.97,47.7,113.3,29.0,146.8,41611.0
94,2336,130783665,130043722,2015,32.71,21.82,43.8,19.1,35.18,7755.0
95,2337,130783723,130001456,2015,86.46,25.24,60.08,10.94,32.56,15130.0
96,2339,130784051,130037823,2015,153.39,64.96,247.29,28.07,219.38,33586.0
97,2340,130784234,130786049,2015,222.90000000000003,140.34,361.92,250.07,354.06,172803.0
98,2341,130784713,130038847,2015,143.86,86.59,189.99,78.95,204.82,37121.0
99,2342,130784903,130002041,2015,34.57,15.58,21.16,5.68,23.63,4520.0
100,2343,130785389,130002173,2015,52.34,24.0,52.1,8.95,35.06,9675.0
101,2344,130785652,130014228,2015,291.94,315.88,557.19,251.62,731.63,486791.0
102,2345,130785678,130002249,2015,85.08,38.37,105.13,31.72,90.54,9480.0
103,2346,130786361,130002447,2015,70.44,51.27,142.85,26.69,126.93999999999998,33067.0
104,2347,130786445,130002488,2015,26.72,15.4,33.05,7.5,80.1,5816.0
105,2348,130786742,750821092,2015,123.57,164.56,242.27,130.76999999999998,238.99,170107.0
106,2350,130804297,130786049,2015,171.44,104.73,362.6,154.59,292.73,227357.0
107,2351,130809015,130001928,2015,32.32,54.01,76.95,83.79,184.40000000000003,3068.0
108,2352,130810740,130007362,2015,1.89,52.91,95.69,27.6,64.53,20253.0
109,2353,140000027,140000035,2015,124.73,117.71,362.05,217.73,419.8,197837.0
110,2354,140000209,140000100,2015,735.52,553.73,1373.9699999999998,800.9000000000001,1535.5400000000002,904569.0
111,2355,140000233,140000118,2015,54.07,65.45,159.57,95.86,184.19,110397.0
112,2356,140000290,140000449,2015,24.32,9.73,31.49,9.83,37.13,6565.0
113,2357,140000373,140000159,2015,41.31,55.16,151.91,68.97999999999999,158.89,23121.0
114,2359,140002452,140025800,2015,27.68,53.74,76.28,23.47,69.39,44998.0
115,2360,140004383,140000100,2015,53.44,72.63,46.81,196.09,72.62,4715.0
116,2361,140016759,140003146,2015,94.52,36.02,116.96,27.57,171.95,51778.0
117,2362,140017237,140003278,2015,105.69,71.46,265.51,37.96,162.06,71355.0
118,2363,140018730,140000423,2015,31.77,10.0,22.6,9.4,27.61,6336.0
119,2364,140024886,140000092,2015,83.08999999999999,97.09,207.47,165.14,218.1,97329.0
120,2365,140026410,140026279,2015,32.88,48.23,91.65,61.21,112.85,32704.0
121,2366,140026709,140000415,2015,27.96,13.3,29.5,1.1,29.66,14794.0
122,2367,150000032,150780088,2015,33.7,50.0,109.23,59.290000000000006,168.49,86885.0
123,2368,150000040,150780096,2015,161.76,157.47,497.09,267.62,539.13,102090.0
124,2369,150000164,150780468,2015,14.97,17.92,39.99,27.12,72.66,6102.0
125,2371,150780732,150000271,2015,52.38,50.64,113.29,15.8,131.03,27289.0
126,2372,160000170,160000204,2015,45.69,20.13,47.68,4.859999999999999,51.7,9712.0
127,2373,160000253,160000451,2015,204.55,232.92,554.75,355.22,610.07,285672.0
128,2374,160000279,160000212,2015,19.880000000000003,14.26,32.89,10.4,35.52,13161.0
129,2375,160000303,160006037,2015,26.09,42.92,94.16,72.47,189.1,34619.0
130,2377,160013207,160001632,2015,88.13000000000001,43.93,113.6,41.14,82.89,24998.0
131,2378,160015368,160014411,2015,50.65,57.76,106.05,76.04,144.29,101962.0
132,2379,170000038,170780050,2015,42.98,67.66,114.05,86.66,148.13,153226.0
133,2380,170000087,170024194,2015,299.54,342.75,685.2800000000001,437.13,791.5,212946.0
134,2381,170000095,170780167,2015,45.2,61.22,116.26,61.93,196.05,125818.0
135,2382,170000103,170780175,2015,181.24,186.25,494.85,396.84,403.99,323959.0
136,2383,170000129,170780191,2015,42.370000000000005,70.75,139.19,94.06,176.56,34426.0
137,2384,170000152,170780225,2015,105.22,115.53,287.16,139.03,439.83,188732.0
138,2385,170780563,170000251,2015,43.43,16.48,98.85,9.0,62.3,12137.0
139,2386,170780613,170000277,2015,53.09,22.43,54.72,5.62,66.97,9402.0
140,2387,170780621,170000285,2015,28.69,18.98,50.540000000000006,17.98,53.28,6444.0
141,2389,170780662,170024053,2015,63.02,19.95,60.53,3.43,57.66,19424.0
142,2390,180000010,180000028,2015,154.81,175.03,539.45,280.07,573.8100000000001,70730.0
143,2391,180000200,180000051,2015,39.53,59.17,118.45,92.89,184.78,95919.0
144,2392,180000283,180000069,2015,27.08,54.31,61.02,100.45,117.36,36164.0
145,2394,180004145,180000887,2015,56.68,29.08,106.08,17.0,106.76,17717.0
146,2395,190000018,190000042,2015,143.76,204.96,458.12,285.34000000000003,548.0600000000001,310384.0
147,2396,190000026,190000059,2015,103.37,104.59,276.92,161.06,286.04999999999995,118649.0
148,2398,190000224,190000901,2015,79.45,40.7,101.18,13.97,75.95,24027.0
149,2399,190000257,190001131,2015,35.709999999999994,24.82,43.61,5.69,54.92,7793.0
150,2400,210011847,210011839,2015,61.64,26.92,59.75,17.71,57.17,16354.0
151,2403,210780789,210003208,2015,53.88,29.8,117.6,13.5,91.3,28431.0
152,2405,210986089,210780581,2015,22.64,16.01,62.94,19.06,107.32,3747.0
153,2406,210987558,210780581,2015,891.55,575.89,1526.2999999999995,1181.76,1398.2,815651.0
154,2407,210987657,210012175,2015,69.45,87.05,198.57,110.07,311.2,116012.0
155,2408,210987665,210012142,2015,16.2,26.28,51.49,53.43,64.49000000000001,12787.0
156,2409,210987673,210012142,2015,12.08,23.9,64.95,50.57,66.41,8355.0
157,2410,210987699,210780706,2015,62.38,73.97,178.15,95.69,183.31,179824.0
158,2411,210987731,210780417,2015,82.1,125.25,148.93,208.9,78.58,91199.0
159,2412,220000012,220000020,2015,313.06,331.07,741.23,462.9,840.9200000000001,388780.0
160,2413,220000095,220000046,2015,77.54,95.82,239.21,171.09,370.39,74640.0
161,2414,220000111,220000376,2015,29.76,13.44,49.01,6.28,29.4,9056.0
162,2418,220000343,220000079,2015,79.35,93.0,220.35,127.85,301.94,132896.0
163,2419,220000368,220000103,2015,88.48,114.49,236.82,172.73000000000002,309.99,65283.0
164,2420,220000541,220000152,2015,35.62,54.64,99.03,94.66,151.89,47500.0
165,2421,220001259,220005045,2015,11.59,35.37,50.44,55.370000000000005,111.63,6011.0
166,2422,220005599,220017842,2015,45.48,17.27,54.34,2.56,32.160000000000004,10014.0
167,2423,230000820,230780041,2015,90.64,103.73,234.09000000000003,159.34,275.93,120797.0
168,2425,230780082,750005068,2015,15.67,32.61,76.52000000000001,81.93,92.57,13278.0
170,2427,240000190,240000596,2015,50.370000000000005,40.2,113.3,20.700000000000003,99.1,29502.0
171,2428,240000208,240000612,2015,20.01,22.42,40.31,5.5,52.37,7591.0
172,2429,240000216,240000620,2015,19.62,10.0,24.59,7.86,35.21,6362.0
173,2430,240000372,240000059,2015,65.74,86.93,184.11,121.11,261.29,109764.0
174,2431,240000489,240000117,2015,201.8,213.27,616.9699999999999,360.97,858.25,256635.0
175,2433,240000687,240000448,2015,32.71,57.87,141.96,77.36,187.15,51015.0
176,2435,250000270,250000643,2015,91.26,52.19,162.33,23.87,165.11,25221.0
177,2436,250000700,250000452,2015,93.61,83.14,171.85,154.12,205.42,191823.0
178,2437,250006954,250000015,2015,773.06,446.73,1453.23,840.47,1391.38,507228.0
180,2439,260000013,260000021,2015,282.74,284.51,642.22,385.24,700.48,558789.0
181,2440,260000120,260016910,2015,105.69,126.81,278.18,192.43,292.79,130606.0
182,2441,260000138,260000047,2015,155.26000000000002,128.26,348.49999999999994,223.38,378.57,195674.0
183,2442,260000146,260000054,2015,23.99,38.02,73.04,52.3,63.9,30632.0
184,2443,260000203,260016910,2015,24.53,29.69,135.1,84.47,125.4,29606.0
185,2444,260000260,260000377,2015,37.64,20.38,40.69,6.71,46.73,8484.0
186,2446,260003017,260000781,2015,61.93,44.52,83.0,18.66,75.52,16321.0
187,2447,260006267,70000245,2015,63.540000000000006,8.57,45.58,6.22,70.94,11743.0
188,2448,270000045,270000060,2015,36.720000000000006,75.27,92.4,51.760000000000005,135.24,129177.0
189,2449,270000326,270000680,2015,46.22,30.5,85.9,7.0,94.36,31783.0
190,2450,270000359,270023724,2015,215.15,240.1,433.68,265.03000000000003,516.03,223726.0
191,2451,270000367,270000086,2015,33.07,56.32,91.26,78.5,148.44,18106.0
192,2452,270000391,760024042,2015,21.77,29.62,55.33,20.02,161.61,37759.0
193,2453,270000425,270000102,2015,23.51,46.79,88.26,46.31,150.15,19337.0
194,2454,270000441,270000110,2015,12.79,28.3,54.86,34.92,102.67,85959.0
195,2455,270000458,270023724,2015,56.07,64.14,162.44,83.59,198.95,78892.0
196,2456,270000862,270000953,2015,34.32,22.25,38.39,9.2,31.54,7081.0
197,2457,280000084,280000183,2015,197.05,205.51,497.84,313.09000000000003,657.27,218510.0
198,2459,280000449,750055634,2015,3.42,10.42,22.44,3.3,27.81,1986.0
199,2460,280000662,280500075,2015,46.39,60.67,120.43,90.57,189.46,25353.0
200,2461,280502998,280000589,2015,25.04,34.35,53.42,53.51,75.84,40621.0
201,2462,280504267,280000134,2015,196.8,175.15,503.16,305.31,661.4300000000001,302848.0
202,2463,280505777,280001199,2015,49.25,26.11,49.27,13.44,46.52,33211.0
203,2464,290000025,290020700,2015,246.26,260.33,555.22,451.52,564.4,422255.0
204,2465,290000033,290021542,2015,152.75,184.45,696.66,352.22,521.97,185449.0
205,2466,290000058,290000017,2015,250.36,287.82,510.81,383.6,535.27,223974.0
206,2467,290000066,290020700,2015,19.72,19.99,77.53,39.21,97.77,37189.0
207,2468,290000140,290000447,2015,64.42,36.27,146.64,18.51,62.52,24594.0
208,2469,290000173,290000041,2015,47.88,59.43,168.78,94.06,155.01,66651.0
209,2470,290000181,290000074,2015,33.92,59.36,93.77,87.93,111.66,99807.0
210,2471,290000207,290000520,2015,42.03,25.53,76.69,9.08,73.53999999999999,14423.0
211,2472,290000215,290029974,2015,56.37,21.1,83.09,15.33,71.65,12498.0
212,2473,290000256,290000017,2015,38.99,46.72,115.28,83.56,135.25,31360.0
213,2474,290000728,750821092,2015,82.65,114.82,195.11,115.95000000000002,199.05,178827.0
214,2475,290000785,220020739,2015,39.59,61.63,135.19,75.07000000000001,171.36,85855.0
215,2476,290000934,290000306,2015,30.98,73.09,108.34,118.65,134.04,53165.0
216,2478,290004142,290022508,2015,39.49,14.29,52.4,12.0,45.41,9347.0
217,2479,290004324,290000017,2015,429.47,229.24,753.0799999999999,517.22,617.53,171771.0
218,2480,290019777,290022508,2015,86.17,47.72,163.43,48.28,203.01,51024.0
219,2481,290023431,290001049,2015,30.76,16.95,43.02,9.3,34.84,8193.0
220,2482,300000023,300780046,2015,129.07,146.53,371.75,275.45,442.35,164978.0
221,2483,300000031,300780053,2015,83.76,113.19,179.41,130.57,213.84,98621.0
222,2484,300780137,920028396,2015,69.8,28.93,71.87,15.2,40.28000000000001,19880.0
223,2485,300780152,920029527,2015,76.69999999999999,38.3,149.71,23.32,137.73,15766.0
224,2486,300781465,300000726,2015,74.79,26.5,59.83,11.9,96.76,11009.0
225,2487,300782117,300780038,2015,696.1700000000001,536.72,1168.97,982.14,1331.23,561948.0
226,2488,300788502,300788486,2015,104.85,46.52,124.98,24.56,161.78,45800.0
227,2489,310000310,310780671,2015,60.95,68.92,133.79,114.42000000000002,241.39,60338.0
228,2490,310009279,310780671,2015,24.94,12.31,51.56,0.4,70.37,40942.0
229,2491,310016977,310781406,2015,232.97,117.42,568.72,94.37,707.29,314565.0
230,2492,310019351,310781406,2015,110.81,62.22,230.2,51.51,173.6,129271.0
231,2496,310780150,310788799,2015,78.32000000000001,40.46,95.23,43.45,99.17,20168.0
232,2497,310780259,310000096,2015,128.11,67.92,369.56,166.8,218.99,45682.0
233,2498,310780283,310000112,2015,121.59,65.1,249.2,58.0,309.25,74831.0
234,2500,310780366,310000153,2015,22.9,13.63,33.88,25.18,70.47999999999999,2133.0
235,2501,310780382,310000179,2015,84.73,39.37,148.96,13.43,160.11,29337.0
236,2502,310781000,310788880,2015,115.68,72.4,336.87,63.15,229.74,47157.0
237,2503,310781067,310788898,2015,60.64,84.88,114.04,42.760000000000005,188.54,162039.0
238,2506,310782016,310000617,2015,131.61999999999998,17.0,78.4,22.13,43.76,41940.0
239,2507,310782347,310789136,2015,109.23,177.45,170.82,267.5,134.97,295208.0
240,2508,310783048,310781406,2015,610.51,383.96,1252.87,1042.96,1126.04,549625.0
241,2509,310783055,310781406,2015,596.86,206.02,1037.68,536.36,972.37,306783.0
242,2511,320000086,320780117,2015,129.79000000000002,131.75,301.88,191.72,465.91,136675.0
243,2512,320780067,320000052,2015,31.88,17.02,31.99,6.07,36.94,7104.0
244,2513,330000332,330780545,2015,33.98,20.9,55.9,18.2,56.9,23200.0
245,2514,330000340,330780552,2015,116.21,154.59,275.7,65.18,210.09,238253.0
246,2515,330000555,330781204,2015,72.47,73.14,152.77,98.98,246.04,68829.0
247,2516,330000571,330781220,2015,40.15,69.83,125.77,62.34,139.02,73776.0
248,2517,330000589,330027509,2015,49.45,77.98,131.32,113.07,144.96,46897.0
249,2519,330000605,330781253,2015,224.24,268.5,557.7800000000001,406.35,732.51,341031.0
250,2520,330000613,330781261,2015,10.31,41.39,49.38,41.870000000000005,125.99,14767.0
251,2521,330000662,330781329,2015,121.26,176.61,179.2,269.35,139.19,165698.0
252,2523,330780081,330000043,2015,82.96,29.6,148.8,40.2,102.85,14164.0
253,2524,330780115,330000076,2015,67.17,33.71,82.38000000000001,6.8,51.63,24594.0
254,2525,330780206,330000126,2015,30.06,18.72,44.46,6.46,37.84,10841.0
255,2527,330780263,330000134,2015,78.67,49.23,93.8,5.67,134.36,50410.0
256,2528,330780271,330021429,2015,32.510000000000005,16.0,33.91,4.92,16.29,8827.0
257,2530,330780479,330000274,2015,121.88,95.14,221.47,46.71,273.58,64694.0
258,2531,330780495,330796392,2015,36.69,48.57,83.97999999999999,8.93,82.86,82227.0
259,2532,330780503,330000308,2015,85.59,43.79,124.92,16.3,94.88,23336.0
260,2533,330780511,330000316,2015,29.28,12.45,31.71,21.75,34.74,10320.0
261,2534,330780529,330796392,2015,59.53999999999999,56.56,158.79,15.64,93.31,72374.0
262,2535,330780537,330000324,2015,44.39,26.04,91.77,31.3,109.53,18655.0
263,2537,330781337,330781196,2015,55.77,48.54,124.2,81.56,203.92,7075.0
264,2538,330781352,330781196,2015,183.12,157.42,468.58,262.64,503.69,134123.0
265,2539,330781360,330781196,2015,1076.14,655.25,2078.85,1167.52,2289.93,768093.0
266,2540,330781402,330000670,2015,55.56,21.81,51.66,16.509999999999998,68.42,11946.0
267,2541,330782582,330000928,2015,74.47,38.89,97.21,14.11,104.03,21244.0
268,2542,330783648,330781196,2015,371.77,299.19,859.73,900.3299999999999,950.76,203496.0
269,2543,340000033,340780055,2015,211.8,240.93,551.9300000000001,399.25,629.36,326561.0
270,2544,340000207,340780493,2015,110.47,173.86,195.97,205.09,176.43,147973.0
271,2545,340000223,340011295,2015,91.95,134.97,264.35,216.7,339.5,97641.0
272,2547,340008275,340780477,2015,21.54,13.03,65.89,7.91,102.36,7953.0
273,2548,340009885,340009877,2015,78.06,26.75,48.5,8.559999999999999,81.3,15888.0
274,2549,340015502,340000512,2015,127.78,53.3,189.8,8.899999999999999,208.8,44161.0
275,2550,340015965,340000074,2015,64.84,32.94,126.04,20.39,138.33,48310.0
276,2551,340780139,340000090,2015,38.24,19.96,45.56,5.79,37.46,8385.0
277,2552,340780154,340000116,2015,33.800000000000004,17.1,40.65,4.2,27.75,18303.0
278,2553,340780436,340011295,2015,8.11,4.2,36.01,3.8,72.7,9797.0
279,2554,340780634,340000272,2015,102.31,39.36,96.27,15.59,88.32,38929.0
280,2555,340780642,340785856,2015,74.06,77.69,111.43,44.27,116.94,114109.0
281,2556,340780667,340000280,2015,131.87,44.0,201.17,13.94,195.93,40569.0
282,2557,340780675,340000298,2015,79.42,40.19,70.68,12.25,122.84,26600.0
283,2560,340780741,340000348,2015,50.91,23.28,31.93,6.26,46.07,10013.0
284,2561,340781608,340015171,2015,10.12,16.06,47.26,15.87,63.77,1847.0
285,2562,340782036,340780477,2015,243.1,117.22,485.63,247.13,397.86,155567.0
286,2563,340782085,340780477,2015,185.2,116.51,427.87,120.33,298.76,215567.0
287,2564,340785161,340780477,2015,426.32,236.11,716.2,354.07,693.8199999999999,358946.0
288,2565,340796663,340780477,2015,268.3,127.38,557.94,240.32,560.19,325910.0
289,2566,350000063,220020739,2015,9.3,10.47,27.45,10.72,48.23,1043.0
290,2567,350000121,350000303,2015,155.16,82.25,318.85,20.9,230.61,72884.0
291,2568,350000139,350001137,2015,51.04,78.59,125.96,15.42,205.17,118934.0
292,2569,350000147,350000022,2015,188.83,188.68,587.7,245.36,620.21,124693.0
293,2570,350000154,350000030,2015,62.6,82.87,188.12,118.6,256.59000000000003,203490.0
294,2571,350000162,350000048,2015,68.47,75.65,167.11,70.41,238.92,76019.0
295,2572,350000188,350000055,2015,51.64,52.38,112.88,89.49,156.43,98365.0
296,2573,350000196,350000311,2015,65.89999999999999,20.15,53.75,5.82,50.260000000000005,12062.0
297,2574,350000741,350005179,2015,700.9300000000001,527.4,1437.39,1365.65,1353.26,499178.0
298,2575,350002192,220020739,2015,74.1,46.32,162.86,27.86,172.08,21676.0
299,2576,350002812,350023503,2015,60.56999999999999,93.14,74.49000000000001,127.0,60.52,104643.0
300,2577,350005021,440042844,2015,22.4,31.3,87.8,43.6,196.0,6661.0
301,2578,350005146,350000733,2015,89.24,45.97,137.94,23.36,126.86,47499.0
302,2579,350007084,350005179,2015,223.26,139.24,438.5700000000001,120.87,549.15,261098.0
303,2580,360000038,360000046,2015,19.32,41.3,68.91,63.12,155.26999999999998,40495.0
304,2581,360000129,360000269,2015,30.67,20.19,50.99,8.46,53.43000000000001,10442.0
305,2582,360000137,360000053,2015,151.54,192.8,446.24,207.3,482.12,237406.0
306,2584,360000160,360000079,2015,22.160000000000004,28.36,76.72000000000001,38.69,118.47,13588.0
307,2585,370000051,370000028,2015,17.540000000000003,10.1,28.26,3.5,21.11,5097.0
308,2587,370000093,370013468,2015,71.52000000000001,30.94,99.37,6.67,82.33,36329.0
309,2588,370000499,370000481,2015,125.45,59.46,329.52,60.3,248.12,222812.0
310,2589,370000531,370000606,2015,64.74,69.04,200.34,103.05,344.33000000000004,33799.0
311,2590,370000861,370000481,2015,453.51,448.94,917.96,618.57,1130.39,618263.0
312,2591,370000879,370000564,2015,40.29,61.24,95.4,71.13,159.73000000000002,54805.0
313,2592,370000903,370000614,2015,31.89,38.07,66.2,55.86,68.37,64248.0
314,2593,370004467,370000481,2015,353.23,237.65,716.6999999999999,666.67,682.57,377646.0
315,2594,370007569,370007528,2015,119.69,68.51,208.62,44.74,203.26,60965.0
316,2595,380000018,380780023,2015,9.62,16.76,24.86,10.45,50.09,6376.0
317,2596,380000026,380780031,2015,14.45,25.68,39.41,32.72,67.43,15699.0
318,2597,380000034,380780049,2015,154.07,160.06,318.91,206.59,393.68,49456.0
319,2598,380000042,380780056,2015,20.07,35.06,57.84,50.47,86.28999999999999,34005.0
320,2599,380000059,380780072,2015,5.57,20.8,21.450000000000003,24.64,47.9,1910.0
321,2600,380000067,380780080,2015,934.16,806.91,1822.44,1216.03,1741.64,1015419.0
322,2602,380000406,380784751,2015,97.77,99.95,194.67,131.56,260.36,214716.0
323,2603,380012658,380012609,2015,210.36,139.06,310.83,75.81,298.61,273037.0
324,2604,380780197,380798173,2015,44.22,25.6,48.16,16.27,77.11,11893.0
325,2607,380782722,380780080,2015,65.64,69.59,183.08,250.74,290.83,128677.0
326,2608,380785956,380795211,2015,108.95,37.71,123.35,19.1,83.76,40423.0
327,2609,380786442,380798025,2015,151.31,55.29,163.15999999999997,43.49,262.08,28460.0
328,2610,390000040,390780146,2015,111.57,131.7,321.64,125.51,441.52,224524.0
329,2611,390000065,390780161,2015,35.160000000000004,41.67,85.96000000000001,57.16,106.4,34695.0
