,Unnamed: 0,FI,FI_EJ,AN,CLIN_STAFF,ADMIN,NURSES,NONCLI,OTHERCLI,INPATIENT
85,1221,130781370,130000532,2014,24.75,23.36,44.91,12.44,52.86,10200.0
86,1222,130781479,130000599,2014,239.95,74.52,202.11,41.46,90.48,30844.0
88,1224,130782071,130002454,2014,49.06,36.84,62.39,23.130000000000003,71.36,20449.0
89,1225,130782147,130000979,2014,104.02,37.17,89.05,13.48,39.21,78048.0
90,1226,130782162,130000987,2014,45.33,22.43,43.58,10.78,17.79,8367.0
91,1228,130783236,130786049,2014,384.86,286.59,911.31,530.51,726.0600000000001,379980.0
92,1229,130783293,130786049,2014,676.5799999999999,466.52,1221.9299999999998,1125.6999999999998,1072.59,506639.0
93,1230,130783327,130001415,2014,88.83,48.9,114.3,23.8,152.9,40506.0
94,1231,130783665,130043722,2014,28.69,21.78,43.6,19.1,30.66,8069.0
95,1232,130783723,130001456,2014,82.89,25.24,59.87,10.94,36.28,14259.0
96,1234,130784051,130037823,2014,136.64,67.04,239.46,27.2,210.08,31119.0
97,1235,130784234,130786049,2014,214.48,148.5,389.87,261.35,379.19,128569.0
98,1236,130784713,130038847,2014,147.65,89.17,198.07,79.57000000000001,216.75,36613.0
99,1237,130784903,130002041,2014,37.540000000000006,15.58,21.16,5.68,23.43,4281.0
100,1238,130785389,130002173,2014,57.92,22.45,49.54,8.75,33.54,9608.0
101,1239,130785652,130014228,2014,288.16,309.01,529.62,250.95,718.81,452546.0
102,1240,130785678,130002249,2014,86.08,35.8,102.28,32.66,94.36,9980.0
103,1241,130786361,130002447,2014,72.99000000000001,51.56,141.83,26.42,143.06,32148.0
104,1242,130786445,130002488,2014,26.73,15.4,33.05,6.5,78.1,5159.0
105,1243,130786742,750821092,2014,145.13,169.86,243.61,136.12,245.69000000000003,97277.0
106,1244,130804297,130786049,2014,152.93,105.2,407.22,166.79000000000002,293.77,197834.0
107,1245,130809015,130001928,2014,27.96,54.71,74.35000000000001,82.19,183.5,2096.0
108,1246,130810740,130007362,2014,1.89,54.34,92.99,32.09,86.23,20191.0
109,1247,140000027,140000035,2014,123.07,125.89,368.97,231.11,430.0,127066.0
110,1248,140000209,140000100,2014,718.17,548.93,1322.17,805.2,1511.3200000000002,388495.0
111,1249,140000233,140000118,2014,57.650000000000006,68.12,161.43,96.78,192.34,59703.0
112,1250,140000290,140000449,2014,24.32,10.33,36.870000000000005,10.760000000000002,40.99,6827.0
113,1251,140000373,140000159,2014,46.49,56.4,150.27,73.97,172.9,12571.0
114,1253,140002452,140025800,2014,28.27,53.65,71.58,22.87,74.9,47259.0
115,1254,140004383,140000100,2014,70.34,76.56,106.02,206.17,115.44,51845.0
116,1255,140016759,140003146,2014,95.31,33.55,120.77,24.5,181.2,41640.0
117,1256,140017237,140003278,2014,106.32,75.27,284.09,39.03,180.6,68901.0
118,1257,140018730,140000423,2014,27.33,10.88,23.26,9.06,29.04,5848.0
119,1258,140024886,140000092,2014,88.06,99.49,208.71,166.32,218.33,164544.0
120,1259,140026410,140026279,2014,34.17,47.96,93.17,63.95,131.31,39757.0
121,1260,140026709,140000415,2014,28.4,13.3,29.5,1.1,29.66,8319.0
122,1261,150000032,150780088,2014,34.77,52.91,108.42,58.18,169.15,38543.0
123,1262,150000040,150780096,2014,158.39,154.67,495.56,270.12,517.9,78434.0
124,1263,150000164,150780468,2014,14.22,17.25,42.35,23.22,72.46,10176.0
125,1265,150780732,150000271,2014,52.18,51.71,116.62,21.3,135.79999999999998,27076.0
126,1266,160000170,160000204,2014,44.370000000000005,18.72,46.16,5.13,52.75,9519.0
127,1267,160000253,160000451,2014,202.9,231.13,550.34,355.64,604.7,238746.0
128,1268,160000279,160000212,2014,19.58,14.22,33.27,9.76,32.99,12571.0
129,1269,160000303,160006037,2014,21.8,44.6,74.03,67.12,121.69,14498.0
130,1271,160013207,160001632,2014,86.53999999999999,49.34,107.59,39.53,79.82,25252.0
131,1272,160015368,160014411,2014,47.440000000000005,59.01,105.6,77.62,152.7,95750.0
132,1273,170000038,170780050,2014,42.760000000000005,69.56,108.21,85.61,134.35,100560.0
133,1274,170000087,170023279,2014,296.31,332.55,686.9399999999999,431.54,797.29,211514.0
134,1275,170000095,170780167,2014,40.9,63.85,117.51,55.34,195.25,65953.0
135,1276,170000103,170780175,2014,156.04,179.94,481.14,389.78,383.54,162829.0
136,1277,170000129,170780191,2014,44.97,70.9,131.41,89.6,156.23999999999998,22702.0
137,1278,170000152,170780225,2014,99.91,114.95,286.76,139.27,443.47,97660.0
138,1279,170780563,170000251,2014,46.63,17.48,102.44,8.0,83.07000000000001,13269.0
139,1280,170780613,170000277,2014,51.49,24.7,55.54,6.43,65.3,9685.0
140,1281,170780621,170000285,2014,28.59,14.36,36.58,14.0,30.5,6209.0
141,1283,170780662,170024053,2014,60.370000000000005,19.65,64.18,3.5700000000000003,59.78,18914.0
142,1284,180000010,180000028,2014,154.01999999999998,171.31,538.1,269.19,557.62,176062.0
143,1285,180000200,180000051,2014,46.97,65.05,131.36999999999998,110.94,204.28,23435.0
144,1286,180000283,180000069,2014,28.99,52.27,62.72,94.13,134.98,23585.0
145,1288,180004145,180000887,2014,52.19,29.0,99.88,13.56,112.42,16925.0
146,1289,190000018,190000042,2014,141.9,202.31,452.58,288.82,547.5799999999999,182483.0
147,1290,190000026,190000059,2014,101.79,105.78,275.41,161.01999999999998,283.61,67846.0
148,1292,190000224,190000901,2014,75.04,40.1,101.87,12.72,77.91,23649.0
149,1293,190000257,190001131,2014,37.43,24.72,40.260000000000005,5.37,55.56,7686.0
150,1294,210011847,210011839,2014,58.92,26.3,59.67,16.200000000000003,59.68,15582.0
151,1297,210780789,210003208,2014,57.55,27.6,112.26,13.5,85.53999999999999,28354.0
152,1299,210986089,210780581,2014,20.54,14.93,62.74,30.59,102.16,2884.0
153,1300,210987558,210780581,2014,852.8699999999999,570.92,1477.37,1134.63,1348.42,292245.0
154,1301,210987657,210780714,2014,66.89,84.6,201.48,99.12,339.58000000000004,63094.0
155,1302,210987665,210010070,2014,16.19,26.71,51.650000000000006,38.86,65.67,20890.0
156,1303,210987673,210010070,2014,10.94,27.01,63.77,68.84,66.85000000000001,15153.0
157,1304,210987699,210780706,2014,55.06,75.38,174.16,95.71,184.34,175121.0
158,1305,210987731,210780417,2014,78.3,116.63,134.79,188.54,77.04,85015.0
159,1306,220000012,220000020,2014,287.17,324.94,732.43,468.41,840.97,209487.0
160,1307,220000095,220000046,2014,79.42,94.73,241.53000000000003,167.39,376.68,70754.0
161,1308,220000111,220000376,2014,33.19,12.94,50.05,5.8,25.5,8941.0
162,1312,220000343,220000079,2014,76.09,96.31,218.97,125.79,291.83,47897.0
163,1313,220000368,220000103,2014,86.85000000000001,115.02,240.84,180.83,307.78,77092.0
164,1314,220000541,220000152,2014,36.7,57.31,104.76,95.98,152.42,26583.0
165,1315,220001259,220005045,2014,11.45,36.68,39.36,56.22,73.52,2946.0
166,1316,220005599,220017842,2014,34.89,15.6,59.4,2.3,35.14,10537.0
167,1317,230000820,230780041,2014,83.36,101.46,232.95,159.68,274.6,93916.0
168,1319,230780082,750005068,2014,15.36,34.48,73.79,76.47,90.02,12627.0
170,1321,240000190,240000596,2014,48.870000000000005,41.9,113.5,20.0,101.7,28463.0
171,1322,240000208,240000612,2014,17.59,18.59,41.99,5.0,49.64,7601.0
172,1323,240000216,240000620,2014,20.46,10.25,23.3,9.65,38.07,6555.0
173,1324,240000372,240000059,2014,67.29,86.26,181.64,122.99,263.9,97556.0
174,1325,240000489,240000117,2014,183.57,216.54,592.36,362.52,1008.18,178377.0
175,1326,240000687,240000448,2014,33.69,60.17,150.28,78.6,195.4,26276.0
176,1328,250000270,250000643,2014,90.15,48.58,160.65,23.54,172.53,25222.0
177,1329,250000700,250000452,2014,81.89,86.73,167.99,150.26,204.24,63267.0
178,1330,250006954,250000015,2014,761.19,435.29,1434.61,797.5799999999999,1369.61,498532.0
180,1333,260000013,260000021,2014,280.78,283.33,625.83,381.68,695.56,276906.0
181,1334,260000120,260016910,2014,106.86,127.73,277.49,192.86,283.58,101690.0
182,1335,260000138,260000047,2014,134.37,129.71,345.00999999999993,215.96,374.18,167756.0
183,1336,260000146,260000054,2014,22.35,34.11,68.28999999999999,56.67,51.35,21624.0
184,1337,260000203,260016910,2014,24.01,29.87,139.04,80.78,129.56,27587.0
185,1338,260000260,260000377,2014,30.9,19.96,45.67,6.8100000000000005,49.75,8704.0
186,1340,260003017,260000781,2014,60.36,46.05,87.22000000000001,23.17,80.58,16489.0
187,1341,260006267,70000245,2014,63.29,8.88,47.85,5.48,63.99,12271.0
188,1342,270000045,270000060,2014,37.62,66.65,91.99,59.89,141.82,119505.0
189,1343,270000326,270000680,2014,49.97,34.8,83.25,9.0,86.86,32040.0
190,1344,270000359,270023724,2014,206.05,238.38,425.66,265.27,522.12,179938.0
191,1345,270000367,270000086,2014,37.41,55.12,93.45,81.06,143.55,42713.0
192,1346,270000391,760024042,2014,16.619999999999997,28.09,60.57,15.45,97.42,26779.0
193,1347,270000425,270000102,2014,23.27,52.76,85.35000000000001,48.03,121.76,28681.0
194,1348,270000441,270000110,2014,11.78,23.89,53.37,34.44,87.71,20027.0
195,1349,270000458,270023724,2014,56.73,64.23,161.81,84.31,194.05,63331.0
196,1350,270000862,270000953,2014,37.32,22.25,38.39,8.2,31.54,6900.0
197,1351,280000084,280000183,2014,194.1,208.48,494.48,314.94,663.6899999999999,148638.0
198,1353,280000449,750055634,2014,2.75,10.3,20.8,2.1,22.8,2018.0
199,1354,280000662,280500075,2014,48.11,63.3,123.57,98.04,190.57,39458.0
200,1355,280502998,280000589,2014,23.69,37.53,52.71999999999999,51.33,73.75,34071.0
201,1356,280504267,280000134,2014,196.13,163.12,492.68,269.62,646.51,213005.0
202,1357,280505777,280001199,2014,56.11,28.42,57.16,15.3,49.58,31912.0
203,1358,290000025,290020700,2014,232.02,267.76,573.63,454.59,592.75,185665.0
204,1359,290000033,290021542,2014,154.93,179.29,695.6400000000001,352.51,521.15,101929.0
205,1360,290000058,290000017,2014,244.17,295.34,508.83,388.95,565.0699999999999,235119.0
206,1361,290000066,290020700,2014,20.47,16.64,77.85999999999999,41.13,100.14,19152.0
207,1362,290000140,290000447,2014,68.55,35.51,150.9,17.6,65.18,23234.0
208,1363,290000173,290000041,2014,47.03,57.65,174.97,93.65,150.09,31222.0
209,1364,290000181,290000074,2014,50.54,62.88,132.89,90.12,156.53,32905.0
210,1365,290000207,290000520,2014,39.99,22.06,65.56,15.97,55.17,13670.0
211,1366,290000215,290029974,2014,52.21,21.93,89.66,12.76,72.02,12274.0
212,1367,290000256,290000017,2014,35.410000000000004,47.65,120.76,86.98,144.12,35388.0
213,1368,290000728,750821092,2014,86.67,123.66,209.92,123.53,211.78,85082.0
214,1369,290000785,220020739,2014,38.31,61.15,132.2,51.73,194.68,43083.0
215,1370,290000934,290000306,2014,34.16,75.74,106.4,117.79,137.11,25579.0
216,1372,290004142,290022508,2014,42.3,13.45,52.82,11.12,47.89,10306.0
217,1373,290004324,290000017,2014,419.93,219.51,741.38,484.69,610.29,185482.0
218,1374,290019777,290022508,2014,88.62,41.28,141.07,35.82,178.4,49526.0
219,1375,290023431,290001049,2014,30.77,17.15,41.7,9.46,37.75,7696.0
220,1376,300000023,300780046,2014,119.63,152.43,367.1,280.29,442.01,129062.0
221,1377,300000031,300780053,2014,80.57000000000001,108.49,177.44,130.56,210.59,83925.0
222,1378,300780137,920028396,2014,64.95,33.51,84.2,21.48,51.02,19627.0
223,1379,300780152,300000114,2014,77.46000000000001,43.4,155.1,24.2,139.3,15234.0
224,1380,300781465,300000726,2014,83.13000000000001,39.3,61.5,13.0,95.8,11537.0
225,1381,300782117,300780038,2014,674.54,518.0,1158.27,968.92,1322.09,604643.0
226,1382,300788502,300788486,2014,104.86,51.7,125.2,24.0,160.5,43723.0
227,1383,310000310,310780671,2014,58.33,66.9,134.91,114.69,223.42,50444.0
228,1384,310009279,310780671,2014,25.0,13.39,49.27,0.4,71.9,35520.0
229,1385,310016977,310781406,2014,212.29,123.05,574.5699999999999,90.94,710.38,274853.0
230,1386,310019351,310781406,2014,102.96,63.87,234.5,53.78,178.05,96218.0
231,1390,310780150,310788799,2014,77.64,37.83,94.97,41.65,98.37,19827.0
232,1391,310780259,310000096,2014,124.79,62.85,368.89,165.97,228.13,44533.0
233,1392,310780283,310000112,2014,121.59,64.49,239.4,58.13,308.89,60890.0
234,1394,310780366,310000153,2014,23.950000000000003,13.83,34.14,25.36,69.4,2111.0
235,1395,310780382,310000179,2014,82.61,39.94,145.47,12.74,163.01,29070.0
236,1396,310781000,310788880,2014,112.38,72.53,326.25,63.71,224.11,47193.0
237,1397,310781067,310788898,2014,57.32,76.64,109.88,53.39,174.5,121023.0
238,1400,310782016,310000617,2014,115.82,19.46,73.8,27.3,44.29,41937.0
239,1401,310782347,310789136,2014,100.21,168.02,158.42999999999998,250.42,114.72,143971.0
240,1402,310783048,310781406,2014,591.36,421.96,1237.2,1046.04,1117.62,402466.0
241,1403,310783055,310781406,2014,593.69,221.37,1123.08,549.41,1061.28,251194.0
242,1405,320000086,320780117,2014,123.94,126.23,309.67,186.46,442.78,93503.0
243,1406,320780067,320000052,2014,31.45,18.23,33.720000000000006,5.76,37.04,7770.0
244,1407,330000332,330780545,2014,32.11,20.9,54.3,18.9,54.5,14794.0
245,1408,330000340,330780552,2014,96.61,150.73,268.73,44.9,209.45,120194.0
246,1409,330000555,330781204,2014,71.53,72.48,153.12,97.68,252.3,68851.0
247,1410,330000571,330781220,2014,42.36,72.13,124.85,75.66,146.36,72896.0
248,1411,330000589,330027509,2014,56.66,77.14,135.02,112.32,148.07,45820.0
249,1413,330000605,330781253,2014,227.91,262.33,562.8,401.99,729.73,315235.0
250,1414,330000613,330781261,2014,11.58,40.2,50.64,43.94,125.71999999999998,5776.0
251,1415,330000662,330781329,2014,114.04,179.1,177.92,247.19,142.89,114497.0
252,1417,330780081,330000043,2014,84.82,31.5,153.0,41.79,120.71,13635.0
253,1418,330780115,330000076,2014,68.25,31.12,83.52,8.72,58.76,25022.0
254,1419,330780206,330000126,2014,30.53,15.17,43.36,8.28,41.09,9419.0
255,1421,330780263,330000134,2014,77.96000000000001,47.64,87.55999999999999,5.67,128.29,48228.0
256,1422,330780271,330021429,2014,27.01,15.86,37.68,4.18,16.86,8332.0
257,1424,330780479,330000274,2014,117.43,96.08,222.6,44.41,297.74,61131.0
258,1425,330780495,330796392,2014,35.81,42.41,71.76,8.5,74.31,51165.0
259,1426,330780503,330000308,2014,88.57,42.21,121.96,35.6,129.39,22074.0
260,1427,330780511,330000316,2014,27.71,12.86,27.380000000000003,20.97,35.03,9974.0
261,1428,330780529,330796392,2014,66.54,53.37,154.01999999999998,13.69,91.97,59986.0
262,1429,330780537,330000324,2014,44.91,27.63,87.14,31.05,92.08,17477.0
263,1431,330781337,330781196,2014,31.7,50.65,129.09,91.15,206.45,3916.0
264,1432,330781352,330781196,2014,184.21,155.04,463.01,268.49,503.09,106271.0
265,1433,330781360,330781196,2014,877.3,642.93,2090.66,1142.59,2307.79,635206.0
266,1434,330781402,330000670,2014,63.23,25.26,51.65,14.3,65.17,12158.0
267,1435,330782582,330000928,2014,68.78,37.54,91.38,15.05,110.43,20675.0
268,1436,330783648,330781196,2014,371.62,300.19,875.6200000000001,908.73,980.35,206235.0
269,1437,340000033,340780055,2014,211.21,234.58,544.7,402.92,631.38,278500.0
270,1438,340000207,340780493,2014,107.39,163.67,198.59,200.65,175.45,144682.0
271,1439,340000223,340011295,2014,111.99,136.8,271.04999999999995,217.73,337.55,87657.0
272,1440,340008275,340780477,2014,22.85,12.21,65.19,7.49,105.33,5874.0
273,1441,340009885,340009877,2014,75.91,26.75,48.5,8.559999999999999,81.3,15828.0
274,1442,340015502,340000512,2014,130.55,46.17,174.45000000000002,8.21,199.18,46067.0
275,1443,340015965,340000074,2014,65.97,31.5,127.69,11.02,135.82,37485.0
276,1444,340780139,340000090,2014,42.11,20.81,48.64,7.0,37.35,8376.0
277,1445,340780154,340000116,2014,33.08,17.6,41.15,4.18,28.05,17241.0
278,1446,340780436,340011295,2014,13.2,3.81,32.61,3.81,73.59,7774.0
279,1447,340780634,340000272,2014,102.72,38.5,87.60000000000001,13.8,81.19999999999999,36587.0
280,1448,340780642,340785856,2014,64.93,68.02,100.71,40.3,101.01,108200.0
281,1449,340780667,340000280,2014,141.28,42.21,171.7,13.83,179.73999999999998,36732.0
282,1450,340780675,340000298,2014,80.85,41.49,73.78,12.15,119.14,26521.0
283,1453,340780741,340000348,2014,45.64,23.51,30.73,8.17,50.77,9624.0
284,1454,340781608,340015171,2014,9.23,17.78,46.56999999999999,10.64,66.13000000000001,1759.0
285,1455,340782036,340780477,2014,259.96000000000004,117.61,469.82,240.34000000000003,399.54,173662.0
286,1456,340782085,340780477,2014,202.94,119.51,462.94,122.72,307.61,275398.0
287,1457,340785161,340780477,2014,443.4500000000001,235.04,684.67,353.84000000000003,677.75,364933.0
288,1458,340796663,340780477,2014,275.13,129.91,556.39,238.3,564.92,285590.0
289,1459,350000063,220020739,2014,9.3,10.51,27.25,11.37,51.21,1031.0
290,1460,350000121,350000303,2014,152.91,79.65,325.21000000000004,21.25,237.41,70427.0
291,1461,350000139,350001137,2014,42.940000000000005,79.66,122.7,13.53,206.51,104013.0
292,1462,350000147,350000022,2014,188.89,190.27,591.49,251.59000000000003,639.08,112153.0
293,1463,350000154,350000030,2014,62.85,82.09,179.44,120.48,253.52,71344.0
294,1464,350000162,350000048,2014,68.47,75.65,167.11,70.41,238.92,62474.0
295,1465,350000188,350000055,2014,49.82,52.8,114.23,89.58000000000001,153.82,59975.0
296,1466,350000196,350000311,2014,65.89999999999999,19.94,51.34,4.91,43.89,11631.0
297,1467,350000741,350005179,2014,660.0,517.48,1398.71,1288.59,1316.1799999999998,294276.0
298,1468,350002192,220020739,2014,73.54999999999998,46.03,154.84,32.67,160.68,19808.0
299,1469,350002812,350023503,2014,56.290000000000006,88.88,69.78999999999999,122.48,58.1,101137.0
300,1470,350005021,440042844,2014,25.2,31.05,85.37,44.870000000000005,189.5,6569.0
301,1471,350005146,350000733,2014,89.06,40.0,138.17000000000002,26.54,108.83,47282.0
302,1473,350007084,350005179,2014,228.71,140.82,434.84,121.71,560.3,179156.0
303,1474,360000038,360000046,2014,18.46,40.61,71.1,65.13,155.07,23576.0
304,1475,360000129,360000269,2014,29.45,18.46,53.66,5.6,55.0,10294.0
305,1476,360000137,360000053,2014,151.01,190.93,441.25,202.6,486.58,110959.0
306,1478,360000160,360000079,2014,19.71,30.11,72.98,37.54,118.88,19855.0
307,1479,370000051,370000028,2014,17.54,13.73,26.6,5.25,18.0,5235.0
308,1481,370000093,370000192,2014,67.05,30.8,100.28,6.52,86.03,36352.0
309,1482,370000499,370000481,2014,135.19,59.59,320.36,57.72,242.82,132958.0
310,1483,370000531,370000606,2014,60.18,70.38,201.45,109.99,335.83,32271.0
311,1484,370000861,370000481,2014,424.43,447.2,894.7600000000001,586.96,1096.55,314690.0
312,1485,370000879,370000564,2014,43.02,61.52,99.87,69.63,155.06,28859.0
313,1486,370000903,370000614,2014,29.98,41.88,68.87,55.79,73.56,42530.0
314,1487,370004467,370000481,2014,355.31,251.24,709.0,669.3299999999999,679.9,215993.0
315,1488,370007569,370007528,2014,121.77,59.31,197.07,27.23,216.88,63101.0
316,1489,380000018,380780023,2014,8.59,16.33,24.1,10.1,49.96,6050.0
317,1490,380000026,380780031,2014,14.47,28.99,38.45,33.62,65.66,14303.0
318,1491,380000034,380780049,2014,146.77,153.96,324.21,200.47,376.85,46861.0
319,1492,380000042,380780056,2014,21.16,36.99,61.17,28.13,104.28,20874.0
320,1493,380000059,380780072,2014,5.4,19.38,23.03,25.4,49.65,2598.0
321,1494,380000067,380780080,2014,907.77,796.94,1778.49,1230.65,1717.7800000000002,777478.0
322,1496,380000406,380784751,2014,98.64,97.37,189.46,126.29,261.27,84234.0
323,1497,380012658,380012609,2014,175.85,130.15,300.45,81.47999999999999,274.54,141292.0
324,1498,380780197,380798173,2014,41.52,27.26,49.9,14.57,80.96000000000001,11836.0
325,1502,380782722,380780080,2014,65.68,68.69,156.29,249.08,212.26,82859.0
326,1503,380785956,380795211,2014,94.33,37.71,121.35,19.1,83.68,39800.0
327,1504,380786442,380798025,2014,146.29,52.54,161.03,38.28,257.53,28390.0
328,1505,390000040,390780146,2014,117.72,116.28,322.23,138.78,458.5,87379.0
329,1506,390000065,390780161,2014,32.64,39.48,89.86999999999999,49.76,111.52,25917.0
