,Unnamed: 0,FI,FI_EJ,AN,CLIN_STAFF,ADMIN,NURSES,NONCLI,OTHERCLI,INPATIENT
98,5562,130784713,130038847,2018,157.57,88.09,220.14,78.98,236.15,38627.0
99,5563,130784903,130002041,2018,24.33,16.3,21.16,4.609999999999999,23.63,5238.0
100,5564,130785389,130002173,2018,67.24000000000001,31.1,57.33,9.46,39.99,10745.0
101,5565,130785652,130014228,2018,297.95,318.87,599.86,252.18,757.5999999999999,508129.0
102,5566,130785678,130002249,2018,82.39,42.32,111.85,26.82,81.09,10169.0
103,5567,130786361,130002447,2018,84.96000000000001,46.39,161.76,32.12,122.08,34322.0
104,5568,130786445,130002488,2018,30.6,16.4,32.05,8.5,82.1,14502.0
105,5569,130786742,750821092,2018,156.0,121.75,253.36,118.0,212.62,127750.0
106,5571,130804297,130786049,2018,185.35,106.23,352.35,156.13,288.23,190341.0
107,5572,130809015,130001928,2018,31.51,56.39,78.64999999999999,77.4,196.35,3788.0
108,5573,130810740,130007362,2018,105.13,48.04,105.16,16.21,67.97,23908.0
109,5574,140000027,140000035,2018,137.07,118.12,338.33,204.14,399.2600000000001,158234.0
110,5575,140000209,140000100,2018,813.04,577.29,1392.51,813.3499999999999,1473.97,669321.0
111,5576,140000233,140000118,2018,52.34,66.07,143.68,93.97,164.07,113111.0
112,5577,140000290,140000449,2018,25.31,10.19,33.14,10.48,36.69,6955.0
113,5578,140000373,140000159,2018,39.88,53.72,133.17000000000002,71.08,151.67,21850.0
114,5580,140002452,140025800,2018,24.79,52.28,72.57,25.47,65.56,43460.0
115,5581,140004383,140000100,2018,39.55,51.76,35.14,133.88,58.0,13412.0
116,5582,140016759,140003146,2018,105.83,38.88,127.43,33.53,190.4,47157.0
117,5583,140017237,140003278,2018,107.94,71.57,288.89000000000004,32.95,156.6,73660.0
118,5584,140018730,140000423,2018,27.65,8.5,25.5,5.7,17.86,7017.0
119,5585,140024886,140000092,2018,102.17,110.44,199.32,172.27,233.15,113199.0
120,5586,140026410,140026279,2018,36.94,47.37,106.45,68.22,112.46,30729.0
121,5587,140026709,140000415,2018,27.71,12.56,42.95,5.07,31.16,5253.0
122,5588,150000032,150780088,2018,30.1,49.1,110.19,57.82,165.47,49907.0
123,5589,150000040,150780096,2018,159.02,164.67,502.9,282.12,545.06,227708.0
124,5590,150000164,150780468,2018,16.25,15.39,34.39,20.34,77.07000000000001,33121.0
125,5591,150780732,150000271,2018,49.24,52.83,116.46,18.2,133.61,28085.0
126,5592,160000170,160000204,2018,46.7,20.37,46.67,4.98,42.47,10658.0
127,5593,160000253,160000451,2018,211.62,230.35,550.37,360.58,585.4,315961.0
128,5594,160000279,160000212,2018,18.77,14.9,29.82,9.12,32.39,12846.0
129,5595,160000303,160006037,2018,28.02,47.12,98.12,74.93,209.62,33142.0
130,5596,160013207,160001632,2018,84.87,47.02,105.78,40.150000000000006,76.67,23019.0
131,5597,160015368,160014411,2018,50.55,54.09,88.96,68.06,152.88,82766.0
132,5598,170000038,170780050,2018,45.79,69.17,126.82,89.31,174.74,110705.0
133,5599,170000087,170024194,2018,308.47,354.86,709.79,440.51,807.2,313223.0
134,5600,170000095,170780167,2018,31.64,57.4,114.67,76.37,186.61,43076.0
135,5601,170000103,170780175,2018,171.11,194.83,506.12,396.24,434.27,239993.0
136,5602,170000129,170780191,2018,50.39999999999999,72.27,138.68,92.82,180.82,37203.0
137,5603,170000152,170780225,2018,110.16,120.9,281.1,127.0,418.02,153195.0
138,5604,170780563,170000251,2018,47.93000000000001,26.91,104.65,9.0,57.49999999999999,12773.0
139,5605,170780613,170000277,2018,46.98,24.82,59.63,6.73,52.08,8417.0
140,5606,170780621,170000285,2018,28.39,23.51,56.3,20.5,59.08,5887.0
141,5607,170780662,170024053,2018,72.05,21.36,63.43,5.890000000000001,55.71,21730.0
142,5608,180000010,180000028,2018,166.45,170.38,535.32,274.39,552.34,266507.0
143,5609,180000200,180000051,2018,49.34,60.73,123.93,99.17,207.64,80284.0
144,5610,180000283,180000069,2018,26.71,47.4,63.43,96.11,124.98,36284.0
145,5612,180004145,180000887,2018,56.9,30.77,118.25,21.48,123.56,29302.0
146,5613,190000018,190000042,2018,166.38,215.02,518.4,280.54,575.27,261887.0
147,5614,190000026,190000059,2018,97.27,112.71,281.16,177.75,286.41,106914.0
148,5616,190000224,190000901,2018,75.83,39.9,100.79,12.77,75.64999999999999,22270.0
149,5617,190000257,190001131,2018,25.62,18.81,38.73,6.32,26.75,6167.0
150,5618,210011847,210011839,2018,61.8,28.85,63.31,12.0,58.49,19816.0
151,5620,210780789,210003208,2018,70.67999999999999,27.4,116.44,14.25,93.92,31350.0
152,5621,210986089,210780581,2018,20.34,16.96,69.12,18.58,119.23,4659.0
153,5622,210987558,210780581,2018,1023.22,606.43,1628.86,1129.48,1589.51,638436.0
154,5623,210987657,210012175,2018,77.96000000000001,86.14,195.92,132.01,215.79,86162.0
155,5624,210987665,210012142,2018,14.1,33.68,55.25,54.870000000000005,70.76,22826.0
156,5625,210987673,210012142,2018,13.17,22.63,54.53,46.47,76.28,16524.0
157,5626,210987699,210780706,2018,59.49,78.61,134.75,91.27,145.07999999999998,101310.0
158,5627,210987731,210780417,2018,107.09,131.55,150.02,233.37,84.09,160202.0
159,5628,220000012,220000020,2018,325.05,347.48,773.6500000000001,467.80000000000007,826.1600000000001,357817.0
160,5629,220000095,220000046,2018,86.59,91.76,245.4,167.13,376.37000000000006,90208.0
161,5630,220000111,220000376,2018,23.47,15.95,42.04,6.92,21.87,8217.0
162,5631,220000343,220000079,2018,81.84,93.27,208.29,131.01,296.4,91122.0
163,5632,220000368,220000103,2018,80.68,113.71,220.59,167.85,279.6,111715.0
164,5633,220000541,220000152,2018,37.85,53.64,97.7,102.51,156.66,52263.0
165,5634,220001259,220005045,2018,10.96,32.3,42.99,91.23,86.83,5532.0
166,5635,220005599,220017842,2018,26.3,16.74,47.36,4.0,25.24,10370.0
167,5637,230000820,230780041,2018,90.76,105.97,231.12,155.47,280.64,112124.0
168,5638,230780082,750005068,2018,16.77,33.13,78.24,71.45,91.19,18046.0
170,5640,240000190,240000596,2018,56.440000000000005,41.7,118.9,21.1,111.1,29602.0
171,5641,240000208,240000612,2018,20.37,23.0,43.0,6.5,51.4,7706.0
172,5642,240000216,240000620,2018,21.74,9.06,24.53,6.0,30.09,8328.0
173,5643,240000372,240000059,2018,63.38,82.38,180.44,118.93,252.86,114384.0
174,5644,240000489,240000117,2018,220.93,223.16,626.6800000000001,364.95,865.84,208934.0
175,5646,240000687,240000448,2018,109.34,55.16,148.86,76.42,189.91,38481.0
176,5647,250000270,250000643,2018,94.04,49.35,171.83,17.86,166.63,27174.0
177,5648,250000700,250000452,2018,74.47,86.71,186.29,148.5,219.65,32876.0
178,5649,250006954,250000015,2018,881.83,447.57,1487.26,865.72,1429.96,614154.0
180,5651,260000013,260000021,2018,299.21000000000004,300.87,651.95,389.3,710.1899999999999,336252.0
181,5652,260000120,260016910,2018,105.61,128.54,267.90000000000003,190.55,272.3,129364.0
182,5653,260000138,260000047,2018,159.27,147.45,383.18,246.13,409.91,204510.0
183,5654,260000146,260000054,2018,23.4,33.72,75.35,58.3,54.97,44035.0
184,5655,260000203,260016910,2018,13.65,19.85,34.95,62.05,75.60000000000001,27847.0
185,5656,260000260,260000377,2018,34.06,19.47,39.03,5.109999999999999,31.42,8582.0
186,5658,260003017,260000781,2018,55.06,44.61,79.82000000000001,11.42,52.83,19016.0
187,5659,260006267,70000245,2018,60.19,11.0,52.18,4.779999999999999,81.27,13027.0
188,5660,270000045,270000060,2018,38.09,63.01,91.68,54.48,132.17000000000002,64507.0
189,5661,270000326,270000680,2018,44.08,32.02,83.80000000000001,8.0,82.54,36393.0
190,5662,270000359,270023724,2018,217.96,243.31,443.23,280.19,507.37,242895.0
191,5663,270000367,270000086,2018,41.29,60.61,94.61,80.58,149.81,65444.0
192,5664,270000391,760024042,2018,14.34,31.09,54.74,19.84,80.3,33488.0
193,5665,270000425,270000102,2018,20.69,46.41,90.51,54.1,158.92000000000002,17784.0
194,5666,270000441,270000110,2018,17.909999999999997,26.69,58.67,41.47,110.79,41957.0
195,5667,270000458,270023724,2018,48.02,60.48,148.08,86.25,190.76,80203.0
196,5668,270000862,270000953,2018,37.37,27.74,40.91,9.27,31.48,8504.0
197,5669,280000084,280000183,2018,206.76,191.39,478.59,295.51,657.47,267009.0
198,5670,280000449,920030269,2018,6.949999999999999,12.0,29.32,4.6,43.25,1397.0
199,5671,280000662,280500075,2018,36.17,57.59,116.09,92.2,182.15,55290.0
200,5672,280502998,280000589,2018,29.1,34.97,59.07,55.27,81.08,73827.0
201,5673,280504267,280000134,2018,218.79,196.15,525.6700000000001,314.98,645.81,310782.0
202,5674,280505777,280001199,2018,67.33,37.62,79.9,26.5,58.73,44911.0
203,5675,290000025,290020700,2018,263.96000000000004,286.3,588.9599999999999,461.55000000000007,567.96,331443.0
204,5676,290000033,290021542,2018,164.79,179.64,648.52,337.95000000000005,489.63,136383.0
205,5677,290000058,290000017,2018,272.92,289.81,515.58,422.33,518.86,86376.0
206,5678,290000066,290020700,2018,21.31,21.42,76.58,40.89,102.48,33263.0
207,5679,290000140,290000447,2018,61.5,38.66,120.6,16.18,64.98,25092.0
208,5680,290000173,290000041,2018,62.14,62.16,171.88,96.28,156.95000000000002,63330.0
209,5681,290000181,290000074,2018,41.88,55.6,85.19,80.4,100.18,58518.0
210,5682,290000207,290000520,2018,41.33,25.67,79.82,9.81,73.2,15110.0
211,5683,290000215,290029974,2018,49.57,18.41,85.64,11.15,70.92,12974.0
212,5684,290000256,290000017,2018,38.26,43.87,120.89,86.14,142.54999999999998,11538.0
213,5685,290000728,750821092,2018,64.8,105.48,147.66,107.42,153.85,112489.0
214,5686,290000785,220020739,2018,54.53,67.42,129.20999999999998,67.03,171.09,79694.0
215,5687,290000934,560005746,2018,46.49,68.71,124.3,111.98,156.01,46561.0
216,5688,290004142,290022508,2018,37.05,11.34,48.64,6.5,33.33,8567.0
217,5689,290004324,290000017,2018,466.22,236.22,808.22,556.75,629.75,68722.0
218,5690,290019777,290022508,2018,89.03,54.29,153.11,30.5,153.62,54657.0
219,5691,290023431,290001049,2018,30.46,14.8,40.47,3.5,32.02,8229.0
220,5692,300000023,300780046,2018,118.66,149.91,374.9,302.04,465.53,144536.0
221,5693,300000031,300780053,2018,95.7,121.03,191.42,136.32999999999998,240.11,112116.0
222,5694,300780137,920028396,2018,71.69,32.99,83.06,18.9,57.99,23198.0
223,5695,300780152,300017985,2018,93.28,33.0,152.23999999999998,18.05,115.8,15423.0
224,5696,300781465,300000726,2018,64.88,18.69,50.86,11.26,77.73,10442.0
225,5697,300782117,300780038,2018,694.3,538.84,1228.77,1044.54,1426.04,630866.0
226,5698,300788502,300017985,2018,138.74999999999997,52.23,125.87,22.35,150.86,51383.0
227,5699,310000310,310780671,2018,82.66999999999999,71.61,135.34,118.99,255.2,40703.0
228,5700,310009279,310780671,2018,25.06,20.03,53.44,2.62,69.03999999999999,42564.0
229,5701,310016977,310781406,2018,234.68,120.72,590.19,90.00999999999999,690.6600000000001,273342.0
230,5702,310019351,310781406,2018,110.01,60.37,225.78,63.33,167.39,134711.0
231,5706,310780150,310788799,2018,76.77000000000001,41.63,108.95,51.29,100.72,20126.0
232,5707,310780259,310000096,2018,150.09,86.08,433.32,112.36,299.73,56770.0
233,5708,310780283,310000112,2018,121.58,78.51,279.58,67.61,184.98,83248.0
234,5709,310780366,310000153,2018,25.62,15.13,33.18,25.8,71.58,5127.0
235,5710,310780382,310000179,2018,90.27,35.61,139.2,13.37,139.07,30865.0
236,5711,310781000,310788880,2018,127.27,78.56,350.2,62.14,240.74,64691.0
237,5712,310781067,310788898,2018,65.66,87.8,106.84,45.41,152.28,132628.0
238,5715,310782016,310000617,2018,121.23,19.49,80.4,22.29,43.3,43188.0
239,5716,310782347,310789136,2018,124.14,186.05,193.67,281.81,160.6,231259.0
240,5717,310783048,310781406,2018,618.86,385.38,1227.08,1008.92,1088.76,522273.0
241,5718,310783055,310781406,2018,610.7,205.57,1069.24,536.38,955.48,322570.0
242,5719,320000086,320780117,2018,102.23,134.95,311.19,178.44,553.74,108278.0
243,5720,320780067,320000052,2018,41.7,17.44,28.6,6.12,37.41,6498.0
244,5721,330000332,330780545,2018,35.77,23.3,65.4,21.5,60.8,24334.0
245,5722,330000340,330780552,2018,142.44,173.78,325.64,78.50999999999999,247.96,158455.0
246,5723,330000555,330781204,2018,100.29,76.91,161.22,101.2,257.17,89004.0
247,5724,330000571,330781220,2018,44.93000000000001,69.94,123.2,58.080000000000005,150.23,55423.0
248,5725,330000589,330027509,2018,51.91,83.13,137.12,116.68,162.29999999999998,84278.0
249,5727,330000605,330781253,2018,258.87,279.88,596.97,408.46,766.37,269622.0
250,5728,330000613,330781261,2018,11.07,40.95,48.08,38.52,132.3,20893.0
251,5729,330000662,330781329,2018,133.92,158.6,169.93,271.34000000000003,132.46,149678.0
252,5731,330780081,330000043,2018,94.15,29.5,176.92,16.44,84.44,16325.0
253,5732,330780115,330000076,2018,72.47,28.36,81.47000000000001,7.9,55.41,25387.0
254,5733,330780206,330000126,2018,37.25,18.53,44.18,9.24,39.95,11823.0
255,5735,330780263,330000134,2018,78.66000000000001,56.57,111.68,6.26,137.61,51883.0
256,5736,330780271,330021429,2018,28.22,15.1,33.75,5.0,17.5,9334.0
257,5738,330780479,330000274,2018,183.55,108.51,283.27,56.41,343.05,77740.0
258,5739,330780495,330796392,2018,37.92,58.6,90.36,9.47,96.93,61659.0
259,5740,330780503,330000308,2018,80.11999999999999,49.16,137.32999999999998,18.3,108.0,25511.0
260,5741,330780511,330000316,2018,32.22,15.74,31.84,18.68,32.940000000000005,11117.0
261,5742,330780529,330796392,2018,78.23,72.13,184.58,14.23,104.24,84418.0
262,5743,330780537,330000324,2018,65.71000000000001,36.3,101.39,35.91,99.14,27373.0
263,5744,330781337,330781196,2018,75.91,52.98,122.19,91.55,212.12,16195.0
264,5745,330781352,330781196,2018,204.32,146.78,352.74000000000007,209.42,372.78,131021.0
265,5746,330781360,330781196,2018,1176.56,651.08,2139.63,1229.31,2280.44,686475.0
266,5747,330781402,330000670,2018,57.14,24.0,77.14,14.75,55.65,12461.0
267,5748,330782582,330000928,2018,79.57,37.98,104.6,11.85,105.21,22777.0
268,5749,330783648,330781196,2018,528.22,314.97,1015.12,933.15,1018.4,276520.0
269,5750,340000033,340780055,2018,219.71,248.05,568.09,418.06,663.0,253374.0
270,5751,340000207,340780493,2018,133.49,191.48,211.75,204.14,190.8,173592.0
271,5752,340000223,340011295,2018,101.75,119.92,269.09,209.37,321.63,111450.0
272,5754,340008275,340780477,2018,23.950000000000003,13.52,65.63,8.6,104.36,6639.0
273,5755,340009885,340009877,2018,68.03999999999999,24.99,54.17,7.44,87.24,15502.0
274,5756,340015502,340000512,2018,149.57999999999998,63.88,242.89,11.16,255.06,43439.0
275,5757,340015965,340000074,2018,68.66,37.25,151.35000000000002,23.06,158.54,44620.0
276,5759,340780139,340000090,2018,45.42,21.41,43.31,5.63,38.2,9049.0
277,5761,340780154,340000116,2018,40.24,17.0,39.88,2.8,21.47,20360.0
278,5762,340780436,340011295,2018,10.65,5.25,39.78,4.8100000000000005,68.28999999999999,17771.0
279,5763,340780634,340000272,2018,116.83,43.89,118.54,20.72,106.62,41162.0
280,5764,340780642,340785856,2018,83.32,73.51,109.94,45.16,98.62,148227.0
281,5765,340780667,340000280,2018,147.07,59.01,244.38,18.32,221.29,44170.0
282,5766,340780675,340000298,2018,97.29,42.51,72.19,8.93,110.48,25202.0
283,5768,340780741,340000348,2018,57.65,23.49,38.33,7.29,41.95,10548.0
284,5769,340781608,340015171,2018,10.64,15.79,45.62,12.87,63.870000000000005,1112.0
285,5770,340782036,340780477,2018,269.87,128.41,492.62,261.96,415.82,177326.0
286,5771,340782085,340780477,2018,229.77,130.12,426.37,142.38,307.33,219209.0
287,5772,340785161,340780477,2018,461.37,233.39,736.75,367.45,695.06,377676.0
288,5773,340796663,340780477,2018,303.44,134.5,581.6199999999999,238.4,590.64,234965.0
289,5774,350000063,220020739,2018,8.3,9.97,27.1,10.72,49.03,1590.0
290,5775,350000121,350000303,2018,189.06,85.58,343.7,27.09,222.68,83646.0
291,5776,350000139,350001137,2018,58.63,88.7,144.73,15.13,215.39,172472.0
292,5777,350000147,350000022,2018,209.91,198.04,603.06,253.37,626.47,152116.0
293,5778,350000154,350000030,2018,72.39999999999999,87.02,191.71,115.0,263.31,106170.0
294,5779,350000162,350000048,2018,61.43,79.57,183.55,83.1,249.26,77729.0
295,5780,350000188,350000055,2018,47.440000000000005,49.43,117.32,90.46,156.51,132726.0
296,5781,350000196,350000311,2018,70.87,16.94,57.8,5.3,36.0,14700.0
297,5782,350000741,350005179,2018,983.48,569.2,1505.2100000000005,1426.51,1411.1699999999998,582987.0
298,5783,350002192,220020739,2018,100.54,51.34,182.4,40.99,172.26,19710.0
299,5784,350002812,350023503,2018,65.73,94.49,80.72000000000001,147.88,61.65,128246.0
300,5785,350005021,440042844,2018,31.25,29.93,95.54,27.65,178.38,6351.0
301,5786,350005146,350000733,2018,89.38000000000001,51.23,154.25,36.8,97.31,49895.0
302,5787,350007084,350005179,2018,219.47000000000003,135.62,446.0,123.59,540.85,261944.0
303,5788,360000038,360000046,2018,20.26,43.9,72.12,64.89,167.77,31344.0
304,5789,360000129,360000269,2018,30.57,16.8,51.28,9.14,52.52,10569.0
305,5790,360000137,360000053,2018,156.48000000000002,190.23,445.07,207.77,492.21,251622.0
306,5791,360000160,360000053,2018,19.95,29.18,78.15,41.14,117.37,63490.0
307,5792,370000051,370000028,2018,16.99,6.86,24.64,6.37,16.95,4746.0
308,5794,370000093,370013468,2018,75.61,25.55,101.1,8.09,73.23,38180.0
309,5795,370000499,370000481,2018,115.38,52.32,244.81,52.66,206.03,148721.0
310,5796,370000531,370000606,2018,58.47,74.96,208.61,115.01,362.6,36884.0
311,5797,370000861,370000481,2018,506.97,473.26,1011.97,601.88,1202.0,439259.0
312,5798,370000879,370000564,2018,42.09,63.89,94.15,67.97,166.64,57642.0
313,5799,370000903,370000614,2018,31.82,37.9,73.43,57.8,91.46999999999998,47618.0
314,5800,370004467,370000481,2018,371.53,252.9,842.0600000000001,693.97,667.98,303460.0
315,5801,370007569,370007528,2018,123.19,75.4,222.3,38.7,269.1,59889.0
316,5802,380000018,380780023,2018,9.06,15.64,21.92,13.91,49.440000000000005,4356.0
317,5803,380000026,380780031,2018,13.98,27.21,37.56,32.12,68.44,25476.0
318,5804,380000034,380780049,2018,190.79,175.99,356.34000000000003,208.62,417.19,197767.0
319,5805,380000042,380780056,2018,18.97,39.68,69.79,35.79,109.68,29152.0
320,5806,380000059,380780072,2018,5.5,20.97,24.05,23.66,47.5,2238.0
321,5807,380000067,380780080,2018,1045.78,841.68,1872.49,1306.78,1734.29,704675.0
322,5809,380000406,380784751,2018,110.29,100.79,198.65,111.95,243.55,93127.0
323,5810,380012658,380012609,2018,218.02,162.35,332.94000000000005,90.96,310.19,201486.0
324,5812,380780197,380798173,2018,50.37,27.89,47.33,20.43,74.34,12203.0
325,5814,380782722,380780080,2018,69.46,68.45,200.58,237.05,320.0,100638.0
326,5815,380785956,380795211,2018,103.31,37.71,124.65,19.1,86.31,42675.0
327,5816,380786442,380798025,2018,162.20000000000002,59.1,185.4,40.78,245.33,35380.0
328,5817,390000040,390780146,2018,114.49,132.89,308.7,147.55,418.88,136270.0
329,5818,390000065,390780161,2018,23.99,36.79,68.86,51.39,96.27,32279.0
